"hotel","is_canceled","lead_time","arrival_date_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","market_segment","distribution_channel","is_repeated_guest","booking_changes","deposit_type","customer_type","required_car_parking_spaces","total_of_special_requests","restype","room_coherence","prev_cancellations","waiting_list"
"City Hotel","0",0,"March",1,0,1,0,0,"SC","Online TA","TA/TO","0",1,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",50,"March",2,1,2,0,1,"BB","Direct","Direct","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",5,"March",2,1,2,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",38,"March",2,2,0,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"City Hotel","0",38,"March",2,2,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,1,"agent","0",0,0
"City Hotel","0",67,"March",2,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",67,"March",2,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",8,"March",2,1,2,2,0,"HB","Direct","Direct","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",3,"March",2,0,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",35,"March",2,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",35,"March",2,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",5,"March",2,1,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",41,"March",2,2,3,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",5,"March",2,1,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",271,"March",2,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",22,"March",2,1,3,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",271,"March",2,1,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",31,"March",2,1,2,0,0,"SC","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",17,"March",2,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",31,"March",2,2,2,2,0,"HB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",48,"March",2,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",26,"March",2,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",0,"March",0,1,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",4,"March",0,1,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",50,"March",2,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",50,"March",2,3,2,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"City Hotel","0",34,"March",2,2,2,1,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",192,"March",2,2,2,0,0,"SC","Online TA","TA/TO","0",2,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",192,"March",2,2,2,0,0,"SC","Online TA","TA/TO","0",2,"No Deposit","Transient",1,2,"agent","1",0,0
"City Hotel","0",26,"March",1,2,1,0,0,"SC","Online TA","TA/TO","0",1,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",1,"March",0,2,1,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",23,"March",0,1,2,0,0,"SC","Online TA","TA/TO","0",1,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",52,"March",2,3,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",76,"March",1,2,2,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"City Hotel","0",35,"March",2,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","0",0,0
"City Hotel","0",12,"March",2,3,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","0",0,0
"City Hotel","0",16,"March",0,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",8,"March",0,1,3,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",11,"March",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",1,"March",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",12,"March",2,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",14,"March",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",57,"March",1,3,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",36,"March",0,3,2,1,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",30,"March",0,1,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",44,"March",0,4,2,1,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",44,"March",0,4,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",58,"March",0,1,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",1,2,"agent","1",0,0
"City Hotel","0",49,"March",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",62,"March",0,2,2,1,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","0",0,0
"City Hotel","0",5,"March",0,3,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,1,"company","1",0,0
"City Hotel","0",71,"March",0,4,3,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",19,"March",0,4,2,0,0,"BB","Online TA","TA/TO","0",2,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",62,"March",0,2,2,0,0,"BB","Online TA","TA/TO","0",2,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"City Hotel","0",88,"March",0,5,3,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",61,"March",0,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",61,"March",0,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",61,"March",0,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",61,"March",0,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",31,"March",0,3,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",17,"March",0,3,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",209,"March",0,3,1,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",56,"March",0,3,0,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"City Hotel","0",57,"March",0,3,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,1,"agent","0",0,0
"City Hotel","0",85,"March",0,3,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",85,"March",0,3,3,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",101,"March",0,3,2,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",70,"March",0,3,2,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",70,"March",0,3,2,1,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",4,"March",0,3,2,2,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",1,"March",0,5,2,1,0,"BB","Direct","Direct","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",91,"March",0,3,3,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",22,"March",0,4,2,2,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",46,"March",0,3,3,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",46,"March",0,3,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",71,"March",0,4,3,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",57,"March",0,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",77,"March",0,3,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",61,"March",0,4,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",4,"March",0,4,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",34,"March",2,6,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",17,"March",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",0,"March",1,0,2,0,0,"BB","Direct","Direct","1",0,"No Deposit","Transient",0,0,"company","1",0,0
"City Hotel","0",71,"March",1,4,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",6,"March",1,0,1,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",6,"March",1,0,1,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",6,"March",1,0,1,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",198,"March",2,3,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",9,"March",0,1,1,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",7,"March",0,1,1,0,0,"BB","Corporate","Corporate","0",0,"No Deposit","Transient",0,0,"company","1",0,0
"City Hotel","0",4,"March",0,1,1,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",3,"March",1,1,1,0,0,"BB","Online TA","TA/TO","1",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",7,"March",0,2,1,0,0,"BB","Corporate","Corporate","0",0,"No Deposit","Transient",0,0,"company","1",0,0
"City Hotel","0",12,"March",0,1,1,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",15,"March",0,1,1,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",230,"March",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",8,"March",0,2,1,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",8,"March",0,2,1,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",67,"March",0,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",61,"March",1,0,1,0,0,"BB","Offline TA/TO","TA/TO","0",1,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",61,"March",1,0,1,0,0,"BB","Offline TA/TO","TA/TO","0",1,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",12,"March",1,4,2,0,0,"HB","Direct","Direct","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",12,"March",1,4,2,0,0,"HB","Direct","Direct","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",18,"March",1,2,3,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"City Hotel","0",12,"March",1,4,1,0,0,"HB","Direct","Direct","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",60,"March",2,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,3,"agent","1",0,0
"City Hotel","0",60,"March",2,2,2,1,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,3,"agent","1",0,0
"City Hotel","0",39,"March",0,1,2,1,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",1,"March",1,1,3,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",43,"March",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",76,"March",1,1,1,0,0,"HB","Direct","Direct","0",1,"No Deposit","Transient",0,1,"company","1",0,0
"City Hotel","0",70,"March",2,1,2,1,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",81,"March",2,3,3,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",70,"March",2,1,2,1,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",64,"March",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",4,"March",0,1,2,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",83,"March",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",83,"March",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",90,"March",1,3,3,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,3,"agent","1",0,0
"City Hotel","0",98,"March",1,3,3,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",3,"March",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,2,"agent","1",0,0
"City Hotel","0",209,"March",1,3,2,0,0,"BB","Direct","Direct","0",1,"No Deposit","Transient",1,0,"agent","1",0,0
"City Hotel","0",350,"March",1,3,2,0,0,"BB","Online TA","TA/TO","0",2,"No Deposit","Transient",1,2,"agent","1",0,0
"City Hotel","0",93,"March",1,3,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",97,"March",1,4,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",232,"March",0,4,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",5,"March",0,2,2,0,0,"BB","Direct","Direct","0",2,"No Deposit","Transient",1,1,"agent","1",0,0
"City Hotel","0",6,"March",0,3,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"City Hotel","0",58,"March",0,4,2,0,0,"BB","Direct","Direct","0",1,"No Deposit","Transient",0,1,"agent","0",0,0
"City Hotel","0",6,"March",0,4,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",18,"March",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,2,"agent","1",0,0
"City Hotel","0",244,"March",1,3,3,0,0,"BB","Offline TA/TO","TA/TO","0",2,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",259,"March",1,4,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",259,"March",1,4,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",9,"March",1,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",259,"March",1,4,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",39,"March",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",23,"March",2,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",103,"March",2,1,3,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",103,"March",2,1,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"City Hotel","0",41,"May",2,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",22,"May",1,1,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",42,"March",2,2,2,1,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",91,"May",1,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",69,"May",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",20,"May",0,2,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",17,"May",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,2,"agent","1",0,0
"City Hotel","0",4,"May",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",110,"May",0,2,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,2,"agent","0",0,0
"City Hotel","0",110,"May",0,2,0,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"City Hotel","0",9,"May",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",71,"May",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,2,"agent","1",0,0
"City Hotel","0",44,"May",0,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",104,"May",1,3,3,1,0,"BB","Direct","Direct","0",2,"No Deposit","Transient",1,0,"agent","1",0,0
"City Hotel","0",29,"May",1,3,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",29,"May",1,3,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",36,"May",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",27,"May",2,3,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,3,"agent","1",0,0
"City Hotel","0",35,"May",1,4,2,0,0,"HB","Online TA","TA/TO","0",1,"No Deposit","Transient",1,3,"agent","1",0,0
"City Hotel","0",7,"May",0,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",14,"May",1,4,2,0,0,"BB","Direct","Direct","0",1,"No Deposit","Transient",1,0,"agent","1",0,0
"City Hotel","0",1,"May",0,4,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",2,"May",0,3,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",0,4,"agent","1",0,0
"City Hotel","0",31,"May",0,3,2,1,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",28,"May",0,3,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"City Hotel","0",1,"May",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"City Hotel","0",1,"May",1,1,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"City Hotel","0",8,"May",2,1,2,0,0,"SC","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"City Hotel","0",4,"May",2,2,2,2,0,"BB","Offline TA/TO","TA/TO","0",2,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",4,"May",2,2,3,0,0,"BB","Offline TA/TO","TA/TO","0",1,"No Deposit","Transient",0,0,"agent","1",0,0
"City Hotel","0",23,"May",0,0,1,0,0,"BB","Online TA","TA/TO","0",5,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",0,"May",0,1,1,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"company","1",0,0
"City Hotel","0",23,"May",0,1,1,0,0,"BB","Online TA","Direct","0",1,"No Deposit","Transient",0,2,"agent","1",0,0
"City Hotel","0",0,"May",1,1,1,0,0,"BB","Corporate","Corporate","0",0,"No Deposit","Transient",0,1,"company","1",0,0
"City Hotel","0",4,"May",0,2,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,0
"City Hotel","0",23,"May",0,1,1,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",23,"May",0,1,1,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"City Hotel","0",4,"May",0,2,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,0
"City Hotel","0",4,"May",0,2,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,0
"City Hotel","0",4,"May",0,2,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,0
"City Hotel","0",4,"May",0,2,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,0
"City Hotel","0",4,"May",0,2,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,0
"City Hotel","0",4,"May",0,2,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"company","1",0,0
